Price,Adj Close,Close,High,Low,Open,Volume
Ticker,QQQ,QQQ,QQQ,QQQ,QQQ,QQQ
Date,,,,,,
2018-10-25,163.8291015625,171.05999755859375,172.0800018310547,167.16000366210938,167.91000366210938,83481100
2018-10-26,159.6150665283203,166.66000366210938,169.9600067138672,164.22999572753906,165.1999969482422,130970900
2018-10-29,156.33009338378906,163.22999572753906,169.86000061035156,160.08999633789062,169.2100067138672,111871900
2018-10-30,158.9063720703125,165.9199981689453,166.0399932861328,162.00999450683594,162.75,92584000
2018-10-31,162.6415557861328,169.82000732421875,171.25,168.5399932861328,168.6199951171875,73828600
2018-11-01,164.7868194580078,172.05999755859375,172.24000549316406,168.77999877929688,170.07000732421875,52706800
2018-11-02,162.22015380859375,169.3800048828125,172.5500030517578,168.22000122070312,171.52999877929688,75966800
2018-11-05,161.81790161132812,168.9600067138672,169.66000366210938,167.0800018310547,169.60000610351562,39573500
2018-11-06,163.0437774658203,170.24000549316406,171.19000244140625,168.72000122070312,168.97000122070312,34410400
2018-11-07,168.15806579589844,175.5800018310547,175.5800018310547,171.8699951171875,172.27999877929688,51169600
2018-11-08,167.08538818359375,174.4600067138672,175.3000030517578,173.6300048828125,174.75999450683594,40296500
2018-11-09,164.26968383789062,171.52000427246094,173.25,170.16000366210938,172.8300018310547,50602700
2018-11-12,159.29905700683594,166.3300018310547,170.63999938964844,166.17999267578125,170.32000732421875,62578400
2018-11-13,159.43310546875,166.47000122070312,169.47999572753906,166.0,167.11000061035156,64128100
2018-11-14,158.21682739257812,165.1999969482422,168.6999969482422,164.25,168.1199951171875,75270700
2018-11-15,160.9846649169922,168.08999633789062,168.5399932861328,163.4600067138672,164.89999389648438,73254300
2018-11-16,160.4196014404297,167.5,168.30999755859375,165.77999877929688,166.4499969482422,65390700
2018-11-19,155.2095184326172,162.05999755859375,166.89999389648438,161.5399932861328,166.6999969482422,67280500
2018-11-20,152.43214416503906,159.16000366210938,161.3800048828125,157.1300048828125,158.3699951171875,102652800
2018-11-21,153.5909423828125,160.3699951171875,161.97000122070312,159.22999572753906,161.35000610351562,42965800
2018-11-23,152.47999572753906,159.2100067138672,160.83999633789062,159.08999633789062,159.08999633789062,23503700
2018-11-26,156.00445556640625,162.88999938964844,162.97000122070312,160.75999450683594,161.44000244140625,42012600
2018-11-27,156.5312042236328,163.44000244140625,163.85000610351562,161.17999267578125,162.0,36608100
2018-11-28,161.56886291503906,168.6999969482422,168.6999969482422,163.47000122070312,164.6199951171875,70141000
2018-11-29,161.04209899902344,168.14999389648438,169.25999450683594,166.82000732421875,167.99000549316406,44885700
2018-11-30,162.21055603027344,169.3699951171875,169.47000122070312,167.5399932861328,168.3800048828125,36722800
2018-12-03,165.04544067382812,172.3300018310547,173.30999755859375,169.50999450683594,173.11000061035156,50771700
2018-12-04,158.71481323242188,165.72000122070312,171.91000366210938,165.52000427246094,171.42999267578125,70594700
2018-12-06,159.8353729248047,166.88999938964844,166.91000366210938,161.77000427246094,162.3800048828125,71715500
2018-12-07,154.55831909179688,161.3800048828125,167.1199951171875,160.86000061035156,166.16000366210938,80432200
2018-12-10,156.17684936523438,163.07000732421875,163.77999877929688,159.41000366210938,161.0800018310547,73960800
2018-12-11,156.6940155029297,163.61000061035156,165.77000427246094,162.22999572753906,165.72999572753906,59058300
2018-12-12,158.0731658935547,165.0500030517578,167.60000610351562,164.9600067138672,166.0,53780000
2018-12-13,158.1210174560547,165.10000610351562,166.82000732421875,164.02999877929688,166.1300048828125,46378500
2018-12-14,154.27102661132812,161.0800018310547,163.80999755859375,160.6999969482422,163.2100067138672,56547400
2018-12-17,150.7752685546875,157.42999267578125,161.6699981689453,156.1699981689453,160.38999938964844,74834100
2018-12-18,151.7234649658203,158.4199981689453,159.9499969482422,157.0399932861328,158.64999389648438,63642100
2018-12-19,147.9978485107422,154.52999877929688,160.72000122070312,153.33999633789062,158.17999267578125,81856500
2018-12-20,145.8525390625,152.2899932861328,155.8699951171875,150.38999938964844,154.14999389648438,99002100
2018-12-21,141.33209228515625,147.57000732421875,154.08999633789062,146.72000122070312,153.0500030517578,141129400
2018-12-24,137.82725524902344,143.5,147.97999572753906,143.4600067138672,146.0800018310547,56163300
2018-12-26,146.43313598632812,152.4600067138672,152.5399932861328,144.08999633789062,145.0800018310547,98982100
2018-12-27,146.99981689453125,153.0500030517578,153.17999267578125,147.0800018310547,150.3699951171875,85824300
2018-12-28,146.92288208007812,152.97000122070312,155.58999633789062,151.72000122070312,154.14999389648438,77856600
2018-12-31,148.1619110107422,154.25999450683594,154.97999572753906,152.7100067138672,154.47000122070312,53015300
2019-01-02,148.75743103027344,154.8800048828125,155.75,150.8800048828125,150.99000549316406,58576700
2019-01-03,143.8975067138672,149.82000732421875,153.25999450683594,149.49000549316406,152.60000610351562,74820200
2019-01-04,150.05409240722656,156.22999572753906,157.0,151.74000549316406,152.33999633789062,74709300
2019-01-07,151.84054565429688,158.08999633789062,158.86000061035156,156.11000061035156,156.6199951171875,52059300
2019-01-08,153.21405029296875,159.52000427246094,160.11000061035156,157.1999969482422,159.5399932861328,49388700
2019-01-09,154.462646484375,160.82000732421875,161.52000427246094,159.47000122070312,160.13999938964844,46491700
2019-01-10,154.9044189453125,161.27999877929688,161.3699951171875,158.6999969482422,159.60000610351562,38943400
2019-01-11,154.33773803710938,160.69000244140625,160.86000061035156,159.7899932861328,160.3300018310547,30176600
2019-01-14,152.97384643554688,159.27000427246094,159.9600067138672,158.58999633789062,159.3300018310547,30710200
2019-01-15,155.96095275878906,162.3800048828125,162.60000610351562,159.91000366210938,160.0,40874200
2019-01-16,155.93212890625,162.35000610351562,163.77999877929688,162.2899932861328,162.64999389648438,33812200
2019-01-17,157.16156005859375,163.6300048828125,164.36000061035156,161.57000732421875,161.8300018310547,39329000
2019-01-18,158.71749877929688,165.25,166.02000427246094,163.82000732421875,164.77999877929688,57183200
2019-01-22,155.53836059570312,161.94000244140625,164.13999938964844,160.75999450683594,164.05999755859375,56711700
2019-01-23,155.74000549316406,162.14999389648438,163.50999450683594,160.32000732421875,162.77000427246094,38106100
2019-01-24,156.74851989746094,163.1999969482422,163.44000244140625,162.05999755859375,162.67999267578125,32417800
2019-01-25,158.6214599609375,165.14999389648438,165.64999389648438,163.9499969482422,164.50999450683594,36515900
2019-01-28,156.6620635986328,163.11000061035156,163.1199951171875,161.75,163.02000427246094,33491200
2019-01-29,155.18296813964844,161.57000732421875,163.24000549316406,160.99000549316406,163.1999969482422,30784200
2019-01-30,159.13050842285156,165.67999267578125,166.27999877929688,162.88999938964844,163.39999389648438,41346500
2019-01-31,161.512451171875,168.16000366210938,168.99000549316406,166.47000122070312,166.6999969482422,37258400
2019-02-01,160.8305206298828,167.4499969482422,168.60000610351562,166.99000549316406,167.3300018310547,32143700
2019-02-04,162.82830810546875,169.52999877929688,169.52999877929688,167.3300018310547,167.47999572753906,26718800
2019-02-05,164.26902770996094,171.02999877929688,171.22999572753906,169.69000244140625,169.75999450683594,28156400
2019-02-06,163.7791290283203,170.52000427246094,171.3699951171875,169.75,171.07000732421875,27970000
